"game_id","turn_number","nickname","rack","location","move","points","score","turn_type"
"56n9KxhM",10,"BasicBot","?DELMRZ","8G","....ED",23,81,"Play"
"56n9KxhM",11,"Suzy1","ADEGGLU","9I","..LED",13,100,"Play"
"56n9KxhM",12,"BasicBot","?ILMRRZ","L5","MIL..R",9,90,"Play"
"56n9KxhM",13,"Suzy1","AGGMNOU","K4","GUM",24,124,"Play"
"56n9KxhM",14,"BasicBot","??EOORZ","G8",".O.",11,101,"Play"
"56n9KxhM",15,"Suzy1","AACGNOT","J2","COAT",20,144,"Play"
"56n9KxhM",16,"BasicBot","??EORRZ","3G","ORZ.",24,125,"Play"
"56n9KxhM",17,"Suzy1","AEGHNPY","H1","HA.P",36,180,"Play"
"56n9KxhM",18,"BasicBot","??ELORT","5B","TROwELs",69,194,"Play"
"56n9KxhM",19,"Suzy1","AEGNNTY","4C","AYE",25,205,"Play"
"56n9KxhM",20,"BasicBot","CEIINSW","6E","EW",28,222,"Play"
"56n9KxhM",21,"Suzy1","GNNNRTT","C3","G..T",10,215,"Play"
"56n9KxhM",22,"BasicBot","CFIINSS","M3","IFS",18,240,"Play"
"56n9KxhM",23,"Suzy1","ADNNNRT","K8","..AN",10,225,"Play"
"56n9KxhM",24,"BasicBot","CEIINOS","14F","I.",4,244,"Play"
"56n9KxhM",25,"Suzy1","ADNNRTW","13I","WANT",27,252,"Play"
"56n9KxhM",26,"BasicBot","CEINOQS","3L","Q.",11,255,"Play"
"56n9KxhM",27,"Suzy1","ADENPRR","12L","ERR",10,262,"Play"
"56n9KxhM",28,"BasicBot","CEIINOS","1H",".I",5,260,"Play"
"56n9KxhM",29,"Suzy1","ADENPUV","N1","PANE",29,291,"Play"
"56n9KxhM",30,"BasicBot","CEINOSS","1L","CO.S",33,293,"Play"
"56n9KxhM",31,"Suzy1","ADHISUV","O12","SHIV",38,329,"Play"
"56n9KxhM",32,"BasicBot","EILNSTT","O4","ENLIST",28,321,"Play"
"56n9KxhM",33,"Suzy1","ADEGIOU","N12",".AD",19,348,"Play"
"56n9KxhM",34,"BasicBot","EETU","K13",".ET",7,328,"Play"
"56n9KxhM",35,"Suzy1","EGIOU","6A","GO.",10,358,"Play"
"56n9KxhM",36,"BasicBot","EU","B5","..E",3,331,"Play"
"56n9KxhM",37,"Suzy1","EIU","6N","E.",4,362,"Play"
"56n9KxhM",38,"BasicBot","U",NA,"-",0,331,"Pass"
"56n9KxhM",39,"Suzy1","IU","7L",".I",3,365,"Play"
"56n9KxhM",40,"BasicBot","U","8N","U.",2,333,"Play"
"56n9KxhM",41,"BasicBot",NA,NA,"(U)",2,335,"End"
"uytzeFYS",1,"BasicBot","EEIIORT","8G","OI",4,4,"Play"
"uytzeFYS",2,"Struha23","BEGHRST","7E","HERB",17,17,"Play"
"uytzeFYS",3,"Struha23","BEGHRST",NA,"--",-17,0,"Exchange"
"uytzeFYS",4,"BasicBot","EEINRTU","9E","UNITE",12,16,"Play"
"uytzeFYS",5,"Struha23","BEGHRST","J6","BETS",18,18,"Play"
"uytzeFYS",6,"BasicBot","DEEIORW","K4","OWED",23,39,"Play"
"uytzeFYS",7,"Struha23","GGHINRR","4J","G.RING",20,38,"Play"
"uytzeFYS",8,"BasicBot","ADEIORU","O4",".OURD",21,60,"Play"
"uytzeFYS",9,"Struha23","?HIIKLR","3M","KI",26,64,"Play"
"uytzeFYS",10,"BasicBot","AEGIRWY","3I","YAW",28,88,"Play"
"uytzeFYS",11,"Struha23","?HILLRR","2H","RaH",32,96,"Play"
"uytzeFYS",12,"BasicBot","EEFGIRU","1E","FIRE",27,115,"Play"
"uytzeFYS",13,"Struha23","AILLRTV","2B","VITA",19,115,"Play"
"uytzeFYS",14,"BasicBot","ACEGRTU","3C","TAG",21,136,"Play"
"uytzeFYS",15,"Struha23","ABLLRTT","2N","BA",18,133,"Play"
"uytzeFYS",16,"BasicBot","CEFLORU","E5","RUEF.L",18,154,"Play"
"uytzeFYS",17,"Struha23","ILLORTT",NA,"-LORT",0,133,"Exchange"
"uytzeFYS",18,"BasicBot","CNNNOPS",NA,"-NNP",0,154,"Exchange"
"uytzeFYS",19,"Struha23","EILMTUX","6N","X.",25,158,"Play"
"uytzeFYS",20,"BasicBot","CENORSY","O1","Y.",15,169,"Play"
"uytzeFYS",21,"Struha23","DEILMTU","E5","......ED",24,182,"Play"
"uytzeFYS",22,"Struha23","DEILMTU",NA,"--",-24,158,"Exchange"
"uytzeFYS",23,"BasicBot","CEENORS","5K",".E",7,176,"Play"
"uytzeFYS",24,"Struha23","DEILMTU","D10","EMIT",14,172,"Play"
"uytzeFYS",25,"BasicBot","CEENORS","C9","ECO",15,191,"Play"
"uytzeFYS",26,"Struha23","DELOPSU","D2","..P",10,182,"Play"
"uytzeFYS",27,"BasicBot","?EEMNRS","6D","R.MEN",13,204,"Play"
"uytzeFYS",28,"Struha23","ADELOSU","B11","DOULA",18,200,"Play"
"uytzeFYS",29,"BasicBot","?ADELQS","1E","....D",15,219,"Play"
"uytzeFYS",30,"Struha23","CEHLNSS","15A","C.SH",39,239,"Play"
"uytzeFYS",31,"BasicBot","?AELNQS","13A","Q.i.",24,243,"Play"
"uytzeFYS",32,"Struha23","AELNOSZ","7C","ZE.",24,263,"Play"
"uytzeFYS",33,"BasicBot","AEJLNNS",NA,"-JLN",0,243,"Exchange"
"uytzeFYS",34,"Struha23","AILNOSV","N8","OVAL",12,275,"Play"
"uytzeFYS",35,"BasicBot","AAENOST","O11","ATONE",20,263,"Play"
"uytzeFYS",36,"Struha23","AIIJNPS","N13","JIN",35,310,"Play"
"uytzeFYS",37,"BasicBot","AELNOS","12D",".NSOLE",7,270,"Play"
"uytzeFYS",38,"Struha23","AIPS","H12",".IPS",18,328,"Play"
"uytzeFYS",39,"BasicBot","A","14H",".A",4,274,"Play"
"uytzeFYS",40,"BasicBot",NA,NA,"(A)",2,276,"End"
"QW9DXrDy",1,"BasicBot","ANRRTWY","8D","WARTY",30,30,"Play"
"QW9DXrDy",2,"Suzy1","EIJLNOR","7C","JOE",25,25,"Play"
"QW9DXrDy",3,"BasicBot","BENRTUU","F8",".UB",11,41,"Play"
"QW9DXrDy",4,"Suzy1","EIIKLNR","6E","LIEN",9,34,"Play"
"QW9DXrDy",5,"BasicBot","AAENRTU","11D","UREA",14,55,"Play"
"QW9DXrDy",6,"Suzy1","AEGIIKR","12C","AGE",16,50,"Play"
"QW9DXrDy",7,"BasicBot","ADINOOT","H1","NATIO.",21,76,"Play"
"QW9DXrDy",8,"Suzy1","?IIKPRR","5C","RIP",22,72,"Play"
"QW9DXrDy",9,"BasicBot","BDEGNOU","B1","DEBUG",25,101,"Play"
"QW9DXrDy",10,"Suzy1","?IKRVVY","1A","I.",9,81,"Play"
"QW9DXrDy",11,"BasicBot","CFNORTW","B11","CROWN",25,126,"Play"
"QW9DXrDy",12,"Suzy1","?IKRVVY","15A","I.",6,87,"Play"
"QW9DXrDy",13,"BasicBot","DFIQSST","D4","Q.",22,148,"Play"
"QW9DXrDy",14,"Suzy1","?KLRVVY",NA,"-RVV",0,87,"Exchange"
"QW9DXrDy",15,"BasicBot","DEFISST","2F","FI.TS",18,166,"Play"
"QW9DXrDy",16,"Suzy1","?EIKLPY","G5","P.L.",11,98,"Play"
"QW9DXrDy",17,"BasicBot","DEILOSX","13B",".X",36,202,"Play"
"QW9DXrDy",18,"Suzy1","?EEIKLY","3H",".E",6,104,"Play"
"QW9DXrDy",19,"BasicBot","DEILOSS","B1",".....S",12,214,"Play"
"QW9DXrDy",20,"Suzy1","?EIKLTY","9H","EL",8,112,"Play"
"QW9DXrDy",21,"BasicBot","DEILOST","5G","..OLED",18,232,"Play"
"QW9DXrDy",22,"Suzy1","?HIKOTY","4K","HOY",29,141,"Play"
"QW9DXrDy",23,"BasicBot","EGIIRST","1E","GI",8,240,"Play"
"QW9DXrDy",24,"Suzy1","?CIKNNT","L3","N..",4,145,"Play"
"QW9DXrDy",25,"BasicBot","EIMNRST","J9","MINTERS",68,308,"Play"
"QW9DXrDy",26,"Suzy1","?ACIKNT","15G","KIN.",24,169,"Play"
"QW9DXrDy",27,"BasicBot","ADDHOVV","13G","DOV.",14,322,"Play"
"QW9DXrDy",28,"Suzy1","??AACFT","K10","FA",19,188,"Play"
"QW9DXrDy",29,"BasicBot","AADEHTV","L11","HAVE",26,348,"Play"
"QW9DXrDy",30,"Suzy1","ACOTU??",NA,"(time)",-10,178,"Timeout"
"n2VUycbB",1,"BasicBot","HINNRST","8H","NINTH",24,24,"Play"
"n2VUycbB",2,"kyjo55555","AGHILOW","7G","WIG",20,20,"Play"
"n2VUycbB",3,"BasicBot","DIOPRST","F7","TRIPOD",23,47,"Play"
"n2VUycbB",4,"kyjo55555","AAHLOOR","E11","HA",23,43,"Play"
"n2VUycbB",5,"BasicBot","?EELQSX","9E","Q.",11,58,"Play"
"jeNd2iae",1,"HAYDEN","ADDPUVY","H8","PADDY",32,32,"Play"
"jeNd2iae",2,"BasicBot","BEEGILN","8D","BLEE.ING",66,66,"Play"
"jeNd2iae",3,"HAYDEN","DEIOUVZ","J6","ZE.",32,64,"Play"
"jeNd2iae",4,"BasicBot","BGGJOSV","12D","BOGG.",24,90,"Play"
"jeNd2iae",5,"HAYDEN","ADIOUVW","13A","DIVA",20,84,"Play"
"jeNd2iae",6,"BasicBot","AFJRSTV",NA,"-FJV",0,90,"Exchange"
"jeNd2iae",7,"HAYDEN","EIIMOUW","A13",".IM",18,102,"Play"
"jeNd2iae",8,"BasicBot","AERSSTT","14A",".T",8,98,"Play"
"jeNd2iae",9,"HAYDEN","EEIORUW","K5","WE",21,123,"Play"
"jeNd2iae",10,"BasicBot","AEERSST","4I","TEASERS",72,170,"Play"
"jeNd2iae",11,"HAYDEN","EINORSU","O1","SON.",12,135,"Play"
"jeNd2iae",12,"BasicBot","AAIKNOS","11H",".AIKON",22,192,"Play"
"jeNd2iae",13,"HAYDEN","EIRRRUU","12K","IRE",18,153,"Play"
"jeNd2iae",14,"BasicBot","ACCINSU","10F","CU.",12,204,"Play"
"jeNd2iae",15,"HAYDEN","?ORRUUW","11E","WO",26,179,"Play"
"jeNd2iae",16,"BasicBot","ACFINOS","2J","FIASC.",38,242,"Play"
"jeNd2iae",17,"HAYDEN","?ADRRUU","M1","U.",2,181,"Play"
"jeNd2iae",18,"BasicBot","EHJLNOV","E5","JEL.",22,264,"Play"
"jeNd2iae",19,"HAYDEN","?AADRRU","K8",".U",3,184,"Play"
"jeNd2iae",20,"BasicBot","AHNOPTV","6B","HAV.N",21,285,"Play"
"jeNd2iae",21,"HAYDEN","?AADERR","14D","AwARDER",66,250,"Play"
"jeNd2iae",22,"BasicBot","HMOPRTT","13I","HOT",28,313,"Play"
"jeNd2iae",23,"HAYDEN","?FLNOOT","15H","ON",21,271,"Play"
"jeNd2iae",24,"BasicBot","AEIMPRT","L1","M.P.",18,331,"Play"
"jeNd2iae",25,"HAYDEN","?FLOTTX","5E",".OT",12,283,"Play"
"jeNd2iae",26,"BasicBot","AEEILRT","1H","LEI",14,345,"Play"
"jeNd2iae",27,"HAYDEN","?EFLQTX","7A","TEX",40,323,"Play"
"jeNd2iae",28,"BasicBot","AENRTUY","B11","UN..Y",15,360,"Play"
"jeNd2iae",29,"HAYDEN","?FILOQR","A7",".OR",9,332,"Play"
"jeNd2iae",30,"BasicBot","AEIRT","M7","TRAI..E",18,378,"Play"
"jeNd2iae",31,"BasicBot",NA,NA,"(FILQ?)",32,410,"End"
"Bez7PMvJ",1,"BasicBot","ACENVVW","8E","WAVE",20,20,"Play"
"Bez7PMvJ",2,"PowerCats","ADFORSS","I6","FORDS",23,23,"Play"
"Bez7PMvJ",3,"BasicBot","?CELNVX","F6","VE.L",15,35,"Play"
"Bez7PMvJ",4,"PowerCats","AINORSU","E8",".AUR",16,39,"Play"
"Bez7PMvJ",5,"BasicBot","?ABCENX","7H","B.X",16,51,"Play"
"Bez7PMvJ",6,"PowerCats","GINNOSW","12E","SNOWING",73,112,"Play"
"Bez7PMvJ",7,"BasicBot","?ACEMNO","J5","MA.",21,72,"Play"
"Bez7PMvJ",8,"PowerCats","AHIKRSU","K1","HAIKU",32,144,"Play"
"Bez7PMvJ",9,"BasicBot","?CENOOR","1K",".ONOR",27,99,"Play"
"Bez7PMvJ",10,"PowerCats","DEIRRSU","K9","DRU.",12,156,"Play"
"Bez7PMvJ",11,"BasicBot","?ACEILT","3H","sIL.CATE",70,169,"Play"
"Bez7PMvJ",12,"PowerCats","EEGIORS","L8","GOE",11,167,"Play"
"Bez7PMvJ",13,"BasicBot","ADHINTZ","H12",".HIZ",57,226,"Play"
"Bez7PMvJ",14,"PowerCats","DEIJRSS","M5","JERIDS",30,197,"Play"
"Bez7PMvJ",15,"BasicBot","ACDENQT","I2","Q.",11,237,"Play"
"Bez7PMvJ",16,"PowerCats","AAGISTY","8L","..GA",18,215,"Play"
"Bez7PMvJ",17,"BasicBot","ACDENTY","7H","...Y",16,253,"Play"
"Bez7PMvJ",18,"PowerCats","AFISTTY","4E","FIATS",23,238,"Play"
"Bez7PMvJ",19,"BasicBot","ACDELNT","E1","CLE.T",20,273,"Play"
"Bez7PMvJ",20,"PowerCats","EEIPPTY","N10","TIPPY",34,272,"Play"
"Bez7PMvJ",21,"BasicBot","ADEMNOT","1C","DO.ENT",30,303,"Play"
"Bez7PMvJ",22,"PowerCats","EEEEELN","O14","EE",11,283,"Play"
"Bez7PMvJ",23,"BasicBot","AAMNORT","M13","OR",18,321,"Play"
"Bez7PMvJ",24,"PowerCats","EEELNOU",NA,"(time)",-10,273,"Timeout"
"oaTTojkH",1,"BasicBot","ABIKMOT","8C","AKIMBO",38,38,"Play"
"oaTTojkH",2,"HAYDEN","AEFINRR","9B","FAIN",19,19,"Play"
"oaTTojkH",3,"BasicBot","AAEITUY","F6","YU.",16,54,"Play"
"oaTTojkH",4,"HAYDEN","EILRRUZ","7H","ZE",23,42,"Play"
"oaTTojkH",5,"BasicBot","AADEEIT","6E","A.E",6,60,"Play"
"oaTTojkH",6,"HAYDEN","IILRRRU","B9",".IR",8,50,"Play"
"oaTTojkH",7,"BasicBot","ADEEITV","E8","..VADE",20,80,"Play"
"oaTTojkH",8,"HAYDEN","AILNRRU","F11","RAN",10,60,"Play"
"oaTTojkH",9,"BasicBot","?DEHITT","14F","DIT",17,97,"Play"
"oaTTojkH",10,"HAYDEN","DGILNRU","15G","DIG",24,84,"Play"
"oaTTojkH",11,"BasicBot","?EEHOTX","A11","EXTOl",59,156,"Play"
"oaTTojkH",12,"HAYDEN","ILNPRTU","B14","PI",17,101,"Play"
"oaTTojkH",13,"BasicBot","EEGHJUV","5C","UGH",24,180,"Play"
"oaTTojkH",14,"HAYDEN","LNORTUW","4B","LOU",14,115,"Play"
"oaTTojkH",15,"BasicBot","EEEJSTV","3D","JET",21,201,"Play"
"oaTTojkH",16,"HAYDEN","ACNRTTW","6I","ACT",13,128,"Play"
"oaTTojkH",17,"BasicBot","EEELQSV",NA,"-EEQV",0,201,"Exchange"
"oaTTojkH",18,"HAYDEN","EENRRTW","2E","WEN",17,145,"Play"
"oaTTojkH",19,"BasicBot","AELLOSY","5K","ALLOY",20,221,"Play"
"oaTTojkH",20,"HAYDEN","BEORRRT","1F","BORE",25,170,"Play"
"oaTTojkH",21,"BasicBot","AELNORS","9H","ON",15,236,"Play"
"oaTTojkH",22,"HAYDEN","FHMRRST","H7","...T",13,183,"Play"
"oaTTojkH",23,"BasicBot","AEILRSS","O1","RELA.S",30,266,"Play"
"oaTTojkH",24,"HAYDEN","FHIMRRS","J9","SHIM",20,203,"Play"
"oaTTojkH",25,"BasicBot","?DEINOS","12H","De.ONISE",76,342,"Play"
"oaTTojkH",26,"HAYDEN","EFGNRRT","13L","EF",22,225,"Play"
"oaTTojkH",27,"BasicBot","ACEIPSU","O8","PIEC.",27,369,"Play"
"oaTTojkH",28,"HAYDEN","GNORRTV","M11","G..T",8,233,"Play"
"oaTTojkH",29,"BasicBot","AEQSUW","M1","EQUA.S",30,399,"Play"
"hkzdhPT9",1,"BasicBot","?DGINTY","8B","TiDYING",76,76,"Play"
"efhYk5Rw",1,"shabado","AADINOR","H4","DRAIN",16,16,"Play"
"efhYk5Rw",2,"BasicBot","ACGLQRT","7G","Q.",21,21,"Play"
"efhYk5Rw",3,"shabado","ADEGNOR",NA,"-",0,16,"Pass"
"efhYk5Rw",4,"BasicBot","ACGLLRT","6H",".LGAL",10,31,"Play"
"efhYk5Rw",5,"shabado","ADEGNOR","H4",".....ED",9,25,"Play"
"efhYk5Rw",6,"BasicBot","CNOOORT","L4","CO.ON",16,47,"Play"
"efhYk5Rw",7,"shabado","AEGLNOR","G9","ROLE",11,36,"Play"
"efhYk5Rw",8,"BasicBot","EEIORTV","H12","ROVE",27,74,"Play"
"efhYk5Rw",9,"shabado","AEGINWZ","8L",".AZI",39,75,"Play"
"efhYk5Rw",10,"BasicBot","EEFISTW","12D","FEW..",22,96,"Play"
"efhYk5Rw",11,"shabado","EEGLNNW","13C","LEW",22,97,"Play"
"efhYk5Rw",12,"BasicBot","EIPSTTU","N5","PUT.",17,113,"Play"
"efhYk5Rw",13,"shabado","CEGGMNN","11E","ME.",31,128,"Play"
"efhYk5Rw",14,"BasicBot","AEIMSST","14A","TEAMS",33,146,"Play"
"efhYk5Rw",15,"shabado","CGGINNO",NA,"(time)",-10,118,"Timeout"
"xmpMjTrT",1,"kyc","?BGPQWX",NA,"-BGPW",0,0,"Exchange"
"xmpMjTrT",2,"BasicBot","AGLMNTV","8G","LAV",12,12,"Play"
"UqjGsyP7",1,"LeChamp21","ABNOORW","8D","BORON",20,20,"Play"
"UqjGsyP7",2,"BasicBot","ABDEIUY","E5","BAY.U",20,20,"Play"
"UqjGsyP7",3,"LeChamp21","ADIOPUW","F4","PAW",33,53,"Play"
"UqjGsyP7",4,"BasicBot","ADEIILV","G3","VIA",19,39,"Play"
"UqjGsyP7",5,"LeChamp21","DGIOSUX","9G","XU",36,89,"Play"
"UqjGsyP7",6,"BasicBot","?DEIILR","3G",".ID",9,48,"Play"
"UqjGsyP7",7,"LeChamp21","DEGIOOS","G7","D..ES",15,104,"Play"
"UqjGsyP7",8,"BasicBot","?EFILQR","H2","Q.",11,59,"Play"
"UqjGsyP7",9,"LeChamp21","GGIOOOP","2H",".I",14,118,"Play"
"UqjGsyP7",10,"BasicBot","?EFHILR","11D","FLa.HIER",102,161,"Play"
"UqjGsyP7",11,"LeChamp21","EGGOOOP","10J","POGO",25,143,"Play"
"UqjGsyP7",12,"BasicBot","AEHNTUY","H11",".YENA",45,206,"Play"
"UqjGsyP7",13,"LeChamp21","ACEEGNO","J2","NEG",28,171,"Play"
"UqjGsyP7",14,"BasicBot","AEHRTTU","F10","H.UTE",30,236,"Play"
"UqjGsyP7",15,"LeChamp21","ACEFLOO","13B","FACE.",20,191,"Play"
"UqjGsyP7",16,"BasicBot","AEIORST","D11",".A.E",18,254,"Play"
"UqjGsyP7",17,"LeChamp21","DLMOOST","15A","MOOD",40,231,"Play"
"UqjGsyP7",18,"BasicBot","AIORSTT","12A","TO",8,262,"Play"
"UqjGsyP7",19,"LeChamp21","ELMNSTU","N10","SLUM",18,249,"Play"
"UqjGsyP7",20,"BasicBot","AAIRRST","M13","AIR",14,276,"Play"
"UqjGsyP7",21,"LeChamp21","EENSTVZ","A8","EVEN.",24,273,"Play"
"UqjGsyP7",22,"BasicBot","?AGNRST","14L","G.ST",24,300,"Play"
"UqjGsyP7",23,"LeChamp21","IIOSTTZ","B6","ZIT",34,307,"Play"
"UqjGsyP7",24,"BasicBot","?AELLNR","4J",".ALL",10,310,"Play"
"UqjGsyP7",25,"LeChamp21","AIORSTT","C3","STOAT",26,333,"Play"
"UqjGsyP7",26,"BasicBot","?EEENRR","M1","REE.",8,318,"Play"
"UqjGsyP7",27,"LeChamp21","DIIJKRW","2L","J.RK",30,363,"Play"
"UqjGsyP7",28,"BasicBot","?CEINNR","O1","s.IER",27,345,"Play"
"UqjGsyP7",29,"LeChamp21","DIIW","10A",".W",13,376,"Play"
"UqjGsyP7",30,"BasicBot","CNN","J10","..C",7,352,"Play"
"UqjGsyP7",31,"LeChamp21","DII","K4",".ID",8,384,"Play"
"UqjGsyP7",32,"BasicBot","NN","15G","N.N",3,355,"Play"
"UqjGsyP7",33,"BasicBot",NA,NA,"(I)",2,357,"End"
"cAwa56fj",1,"HAYDEN","?AEEEJS","8H","JA",18,18,"Play"
"cAwa56fj",2,"BasicBot","EGHIIPQ","J6","PEG",23,23,"Play"
"cAwa56fj",3,"HAYDEN","?EEEEOS","K5","EE",8,26,"Play"
"cAwa56fj",4,"BasicBot","HIILNQR","I7","H.IL",21,44,"Play"
"cAwa56fj",5,"HAYDEN","?EEOORS","10I",".ORE",6,32,"Play"
"cAwa56fj",6,"BasicBot","DIKNQRT","K9","D.INK",20,64,"Play"
"cAwa56fj",7,"HAYDEN","?EEOSTX","J13","OX",31,63,"Play"
"cAwa56fj",8,"BasicBot","EIIOQRT","13H","RO..IE",22,86,"Play"
"cAwa56fj",9,"HAYDEN","?CEESTV","H13",".EC",15,78,"Play"
"cAwa56fj",10,"BasicBot","AEILPQT","4H","LEAPT",21,107,"Play"
"cAwa56fj",11,"HAYDEN","?DESSTV","3G","VET",16,94,"Play"
"cAwa56fj",12,"BasicBot","BGINQSV",NA,"-BQV",0,107,"Exchange"
"cAwa56fj",13,"HAYDEN","?DNRSSW","M11","DR.W",8,102,"Play"
"cAwa56fj",14,"BasicBot","CFGINSZ","L1","GIF.",10,117,"Play"
"cAwa56fj",15,"HAYDEN","?AEINSS","1L",".AIN",15,117,"Play"
"cAwa56fj",16,"BasicBot","?CGLNSZ","2K","Z.Gs",31,148,"Play"
"cAwa56fj",17,"HAYDEN","?AERSSV","N10","VAE",19,136,"Play"
"cAwa56fj",18,"BasicBot","CILNOSU","O12","CONS",35,183,"Play"
"cAwa56fj",19,"HAYDEN","?EIRSSU","H1","RE..",12,148,"Play"
"cAwa56fj",20,"BasicBot","BIILRTU","14D","RUBL.",13,196,"Play"
"cAwa56fj",21,"HAYDEN","?AEISSU","15D","ES",8,156,"Play"
"cAwa56fj",22,"BasicBot","IIMORTT","15A","TIM..",21,217,"Play"
"cAwa56fj",23,"HAYDEN","?AILSUY","L6","LAY",15,171,"Play"
"cAwa56fj",24,"BasicBot","EIIORTU","8L",".OUR",21,238,"Play"
"cAwa56fj",25,"HAYDEN","?AIQSUW","11G","QIS",20,191,"Play"
"cAwa56fj",26,"BasicBot","DEFIITT","D12","FI..",14,252,"Play"
"cAwa56fj",27,"HAYDEN","?AAHOUW","C12","OH",25,216,"Play"
"cAwa56fj",28,"BasicBot","ADEINTT","14L","T.I.",16,268,"Play"
"cAwa56fj",29,"HAYDEN","?AANOUW","O7","O.A",3,219,"Play"
"cAwa56fj",30,"BasicBot","ADENOTU","11B","TOAD",24,292,"Play"
"cAwa56fj",31,"HAYDEN","?ABNNUW","10E","AW",16,235,"Play"
"cAwa56fj",32,"BasicBot","ADEMNTU","9A","NAMED",16,308,"Play"
"cAwa56fj",33,"HAYDEN","?BNNSUY","A6","BUN.Y",30,265,"Play"
"cAwa56fj",34,"BasicBot","TU","C7","TU.",6,314,"Play"
"cAwa56fj",35,"BasicBot",NA,NA,"(NS?)",4,318,"End"
"ztY5PLqm",1,"BasicBot","??AEEIO",NA,"-AEO",0,0,"Exchange"
"ztY5PLqm",2,"kyc","IIMNRTZ","8H","TIZ",24,24,"Play"
"ztY5PLqm",3,"BasicBot","??EINOU","I6","Un.ONIsE",58,58,"Play"
"uQz9c4K5",1,"BasicBot","ADEELRT","8D","TREADLE",68,68,"Play"
"gudZRXKE",1,"BasicBot","?EEIRVZ","8G","REV",12,12,"Play"
"gudZRXKE",2,"kyc","ABHOTTW","7G","AW",14,14,"Play"
"gudZRXKE",3,"BasicBot","?DEINWZ","G6","W..",6,18,"Play"
"gudZRXKE",4,"kyc","BBHJOTT","7F","J..",13,27,"Play"
"gudZRXKE",5,"BasicBot","?DEEINZ","9G","ED",19,37,"Play"
"wJ2CDPKo",1,"BasicBot","BEEGHSU","8E","HUGE",16,16,"Play"
"wJ2CDPKo",2,"kyc","AFGNSTU","9D","SAN",10,10,"Play"
"wJ2CDPKo",3,"BasicBot","BEELNST","F6","BL..T",15,31,"Play"
"c9Ky7JdX",1,"kyc","AFLPRTT","8H","FLAP",18,18,"Play"
"c9Ky7JdX",2,"BasicBot","CEKORSY","K8",".OKY",26,26,"Play"
"c9Ky7JdX",3,"kyc","ELRRRTT","10H","TRE.",10,28,"Play"
"c9Ky7JdX",4,"BasicBot","ACENNRS","H10",".RANCE",27,53,"Play"
"c9Ky7JdX",5,"kyc","AELORRT","14F","RA.ER",11,39,"Play"
"c9Ky7JdX",6,"BasicBot","EGMNNST","J7","M.G.",10,63,"Play"
"c9Ky7JdX",7,"kyc","EGILOST","H5","GOL.",8,47,"Play"
"c9Ky7JdX",8,"BasicBot","EENNSTT","L4","TENTS",23,86,"Play"
"D5e326tC",1,"BasicBot","AEEEELN",NA,"-EEE",0,0,"Exchange"
"D5e326tC",2,"HAYDEN","BFILORT","8H","FLIRT",18,18,"Play"
"D5e326tC",3,"BasicBot","?ACEELN","L1","CLEANEs.",74,74,"Play"
"D5e326tC",4,"HAYDEN","AABBOTY","1L",".OAT",18,36,"Play"
"D5e326tC",5,"BasicBot","AINRRVW","6H","WAIV.R",14,88,"Play"
"D5e326tC",6,"HAYDEN","ABBGRSY","M3","AY",19,55,"Play"
"D5e326tC",7,"BasicBot","DDFNRSW",NA,"-DDFNW",0,88,"Exchange"
"D5e326tC",8,"HAYDEN","BBEGRSU","5G","REB",14,69,"Play"
"D5e326tC",9,"BasicBot","IOORRSX","N6","SIR",20,108,"Play"
"D5e326tC",10,"HAYDEN","BCGISUU","G3","BU.",8,77,"Play"
"D5e326tC",11,"BasicBot","DINOORX","3G",".OX",20,128,"Play"
"AikvF9tJ",1,"BasicBot","?DDEGKO","8D","DODGE",20,20,"Play"
"AikvF9tJ",2,"kyc","ABELTWY",NA,"-W",0,0,"Exchange"
"AikvF9tJ",3,"BasicBot","?AHKLNO","E6","HO.K",11,31,"Play"
"AikvF9tJ",4,"kyc","ABELTVY",NA,"-V",0,0,"Exchange"
"AikvF9tJ",5,"BasicBot","?AILNOR","I6","ORdINAL",66,97,"Play"
"AikvF9tJ",6,"kyc","ABEILTY",NA,"-I",0,0,"Exchange"
"AikvF9tJ",7,"BasicBot","EEILPUU","E6","....UP",30,127,"Play"
"rPmvyv2K",1,"kyc","ACDNTUV","8H","CANT",12,12,"Play"
"rPmvyv2K",2,"BasicBot","EEIMOOY","J6","MO.EY",24,24,"Play"
"ko5wSTJg",1,"kyc","AEGIJNY","8H","JAY",26,26,"Play"
"ko5wSTJg",2,"BasicBot","?EHILPV","I7","H.VE",18,18,"Play"
"ko5wSTJg",3,"kyc","AEEGINX","9G","GA.E",24,50,"Play"
"ko5wSTJg",4,"BasicBot","?IILLPU",NA,"-ILU",0,18,"Exchange"
"ko5wSTJg",5,"kyc","EILMNRX","10H","M.N",27,77,"Play"
"ko5wSTJg",6,"BasicBot","?AILPSV","F8","LAV",23,41,"Play"
"ko5wSTJg",7,"kyc","DEILLRX","K10","DIE",15,92,"Play"
"ko5wSTJg",8,"BasicBot","?CIOPST","K2","POeTICS",84,125,"Play"
"ibd3wMDQ",1,"kyc","ABENTUV","8H","VENT",14,14,"Play"
"ibd3wMDQ",2,"BasicBot","?BEJOTX","J8",".EXT",27,27,"Play"
"bjc4Qu5U",1,"BasicBot","EIRRSUW","8E","WIRE",14,14,"Play"
"bjc4Qu5U",2,"LeChamp21","EEILORV","E8",".EEVIL",24,24,"Play"
